,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
1,21750,1474.0488,,,,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
3,22250,674.1774,731.311,45.7069,102.8406,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
4,22500,537.0565,594.1902,159.9743,228.5347,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
5,22750,377.0823,434.2159,274.2416,319.9486,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
6,23000,297.0951,319.9486,331.3753,365.6555,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
7,23250,159.9743,194.2545,605.617,708.4576,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
8,23500,91.4139,137.1208,708.4576,742.7378,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
9,23750,,,,,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
13,24750,,,,1919.6915,2020-12-19 08:00:00,2020-12-18 11:40:58,0,0,22853.47
