,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
1,21750,1487.5525,,,,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
3,22250,,,,,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
4,22500,691.8849,749.542,115.3142,172.9712,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
5,22750,518.9137,576.5708,196.0341,242.1597,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
6,23000,403.5995,438.1938,230.6283,265.2225,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
7,23250,311.3482,345.9425,484.3194,599.6336,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
8,23500,184.5026,242.1597,576.5708,611.165,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
9,23750,149.9084,207.5655,807.1991,853.3247,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
13,24750,,,,1729.7123,2020-12-19 08:00:00,2020-12-18 10:39:57,0,0,23062.83
