,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
1,21750,1488.918,,,,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
3,22250,934.902,992.612,69.252,126.962,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
4,22500,727.146,784.856,115.42,184.672,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
5,22750,542.474,600.184,207.756,277.008,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
6,23000,438.596,473.222,369.344,403.97,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
7,23250,346.26,369.344,496.306,565.558,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
8,23500,207.756,277.008,588.642,646.352,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
9,23750,173.13,230.84,807.94,854.108,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
10,24000,92.336,173.13,969.528,1038.78,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
11,24250,57.71,115.42,1211.91,1246.536,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
13,24750,,,,1719.758,2020-12-19 08:00:00,2020-12-18 08:51:56,0,0,23084
