,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
1,21750,1488.5452,,,,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
3,22250,900.0506,946.207,46.1564,103.852,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
4,22500,715.4248,773.1204,115.3911,173.0867,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
5,22750,542.3382,588.4946,196.1649,276.9386,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
6,23000,426.9471,461.5644,369.2515,403.8689,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
7,23250,334.6342,369.2515,484.6426,553.8773,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
8,23500,196.1649,253.8604,600.0337,646.1902,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
9,23750,161.5475,219.2431,807.7377,853.8941,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
10,24000,92.3129,161.5475,980.8244,1038.5199,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
13,24750,,,,1730.8665,2020-12-19 08:00:00,2020-12-18 09:35:56,0,0,23078.22
