,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
1,21750,1489.6804,,,,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
3,22250,,,,,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
4,22500,727.5183,773.71,103.9312,161.6707,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
5,22750,542.7518,588.9434,184.7666,242.5061,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
6,23000,427.2727,461.9164,254.054,265.6019,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
7,23250,334.8894,357.9852,473.4643,542.7518,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
8,23500,196.3145,254.054,554.2997,600.4913,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
9,23750,161.6707,219.4103,785.2579,831.4495,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
10,24000,46.1916,,,,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
13,24750,,,,1709.0907,2020-12-19 08:00:00,2020-12-18 10:23:57,0,0,23095.82
