,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
1,21750,1488.7342,,,,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
3,22250,900.1649,957.8677,46.1623,103.8652,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
4,22500,715.5157,773.2185,115.4058,173.1086,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
5,22750,542.407,588.5693,196.1898,276.9738,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
6,23000,427.0013,461.623,369.2984,403.9201,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
7,23250,334.6767,369.2984,484.7042,553.9476,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
8,23500,207.7303,265.4332,588.5693,646.2722,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
9,23750,161.5681,219.2709,796.2997,842.462,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
10,24000,92.3246,173.1086,969.4083,1027.1112,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
11,24250,46.1623,103.8652,,,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
13,24750,,,,1719.5457,2020-12-19 08:00:00,2020-12-18 09:27:56,0,0,23081.15
