,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
1,21750,1486.9656,,,,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
3,22250,887.5686,945.2029,69.1612,126.7955,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
4,22500,703.1388,760.7731,126.7955,184.4298,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
5,22750,530.2358,576.3433,207.4836,288.1716,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
6,23000,414.9671,449.5477,380.3865,414.9671,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
7,23250,322.7522,357.3328,507.1821,576.3433,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
8,23500,195.9567,253.591,610.9238,668.5582,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
9,23750,149.8492,219.0104,818.4074,864.5149,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
10,24000,92.2149,161.3761,991.3104,1048.9447,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
13,24750,,,,1752.0835,2020-12-19 08:00:00,2020-12-18 09:06:56,0,0,23053.73
