,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
22,21000,1868.6291,1981.8794,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
23,21500,1438.2782,1574.1785,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
24,22000,1064.5524,1223.1027,351.0758,520.9512,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
25,22500,770.1017,939.9771,543.6012,724.8016,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
26,23000,532.2762,656.8515,815.4018,951.3021,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
27,23500,351.0758,509.6261,1155.1525,1257.0778,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
28,24000,237.8255,385.0509,1528.8784,1642.1286,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
29,24500,101.9252,237.8255,1959.2293,2061.1545,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
30,25000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
31,25500,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
32,26000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
34,27000,,,,4360.1346,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 13:21:08,0,0,22650.05
