,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
1,4000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
2,5000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
3,6000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
4,7000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
5,8000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
6,9000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
7,10000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
8,11000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
9,12000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
10,13000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
11,14000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
12,15000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
13,16000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
14,17000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
15,17500,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
16,18000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
17,18500,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
18,19000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
19,19500,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
20,20000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
21,20500,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
22,21000,1751.3325,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
23,21500,2113.2745,2241.7056,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
24,22000,1704.6303,1868.088,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
25,22500,1342.6883,1541.1726,385.2931,572.102,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
26,23000,1039.124,1249.2838,560.4264,770.5863,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
27,23500,782.2619,992.4218,793.9374,1027.4484,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
28,24000,595.4531,805.613,1120.8528,1331.0127,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
29,24500,443.6709,653.8308,1471.1193,1669.6036,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
30,25000,,,1879.7636,2054.8968,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
31,25500,,,2288.4078,2451.8655,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
32,26000,,,2743.7542,2895.5364,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
33,26500,,,3199.1007,3339.2073,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
34,28000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
35,32000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
36,36000,,,,,2020-12-25 08:00:00,2020-12-20 04:51:05,0,0,23351.1
