,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,20232.2443,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
1,4000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
2,5000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
3,6000,17250.8899,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
4,7000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
5,8000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
6,9000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
7,10000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
8,11000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
9,12000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
10,13000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
11,14000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
12,15000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
13,16000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
14,17000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
15,17500,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
16,18000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
17,18500,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
18,19000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
19,19500,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
20,20000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
21,20500,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
22,21000,2093.7756,2196.1885,216.2051,352.7557,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
23,21500,1718.2615,1820.6744,409.6517,500.6855,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
24,22000,1297.2305,1502.0564,489.3062,580.34,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
25,22500,1012.7501,1251.7137,648.6153,864.8203,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
26,23000,830.6827,1046.8878,921.7164,1137.9215,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
27,23500,648.6153,705.5113,1263.0929,1456.5395,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
28,24000,523.4439,682.7529,1672.7446,1809.2952,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
29,24500,329.9972,466.5478,1957.225,2139.2924,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
30,25000,352.7557,466.5478,2412.3936,2526.1857,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
31,25500,307.2388,432.4102,2913.079,3026.8712,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
32,26000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
33,26500,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
34,28000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
35,32000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
36,36000,,,,,2020-12-25 08:00:00,2020-12-18 20:51:03,0,0,22758.43
