,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
1,4000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
2,5000,19256.903,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
3,6000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
4,7000,17262.3533,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
5,8000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
6,9000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
7,10000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
8,11000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
9,12000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
10,13000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
11,14000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
12,15000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
13,16000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
14,17000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
15,17500,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
16,18000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
17,18500,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
18,19000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
19,19500,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
20,20000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
21,20500,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
22,21000,1780.848,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
23,21500,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
24,22000,1994.5498,2137.0176,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
25,22500,1590.8909,1768.9757,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
26,23000,1258.4659,1460.2954,415.5312,617.3606,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
27,23500,985.4026,1163.4874,617.3606,831.0624,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
28,24000,724.2115,926.041,866.6794,1080.3811,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
29,24500,569.8714,759.8285,1199.1043,1412.8061,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
30,25000,415.5312,724.2115,1567.1462,1757.1034,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
31,25500,,,1958.9328,2137.0176,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
32,26000,,,2398.2086,2552.5488,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
33,26500,,,2837.4845,2968.08,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
34,28000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
35,32000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
36,36000,,,,,2020-12-25 08:00:00,2020-12-20 08:51:05,0,0,23744.64
