,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,21462.8736,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
1,4000,20468.7784,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
2,5000,19474.6833,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
3,6000,18480.5882,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
4,7000,17486.493,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
5,8000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
6,9000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
7,10000,14504.2076,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
8,11000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
9,12000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
10,13000,11521.9221,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
11,14000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
12,15000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
13,16000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
14,17000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
15,17500,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
16,18000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
17,18500,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
18,19000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
19,19500,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
20,20000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
21,20500,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
22,21000,3137.9871,3209.8494,47.9082,119.7705,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
23,21500,2694.8363,2778.6756,131.7476,179.6557,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
24,22000,2215.7543,2335.5248,155.7016,215.5869,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
25,22500,1820.5116,1988.1903,215.5869,383.2656,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
26,23000,1497.1313,1676.787,371.2886,550.9443,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
27,23500,1065.9574,1257.5903,586.8755,766.5312,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
28,24000,982.1181,1137.8197,898.2788,1042.0034,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
29,24500,682.6918,826.4165,1089.9115,1293.5214,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
30,25000,646.7607,778.5083,1473.1772,1604.9247,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
31,25500,550.9443,694.6689,1928.3051,2060.0526,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
32,26000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
33,26500,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
34,28000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
35,32000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
36,36000,,,,,2020-12-25 08:00:00,2020-12-19 22:51:05,0,0,23954.1
