,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
22,21000,1152.9,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
23,21500,1740.879,1867.698,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
24,22000,1360.422,1498.77,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
25,22500,1014.552,1175.958,380.457,495.747,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
26,23000,726.327,853.146,518.805,726.327,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
27,23500,495.747,680.211,876.204,1014.552,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
28,24000,345.87,438.102,1222.074,1325.835,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
29,24500,161.406,322.812,1567.944,1694.763,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
30,25000,,,1994.517,2098.278,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
31,25500,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
32,26000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
34,27000,,,,3989.034,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 15:21:08,0,0,23058
