,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3100.9251,3283.3325,,,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
1,20500,2679.1081,2884.3164,,,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
2,21000,2268.6915,2485.3003,342.0138,706.8285,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
3,21500,1903.8768,2154.6869,,,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
4,22000,1550.4626,1835.4741,638.4258,1060.2428,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
5,22500,1265.4511,1550.4626,843.634,1128.6455,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
6,23000,1014.6409,1299.6524,1094.4442,1390.8561,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
7,23500,820.8331,1117.2451,1390.8561,1687.2681,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
8,24000,649.8262,946.2382,1721.4695,2006.481,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
9,24500,513.0207,798.0322,2086.2842,2359.8952,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
10,25000,,,2473.8998,2736.1104,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
11,25500,319.2129,547.2221,2895.7168,3123.726,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
12,26000,239.4097,456.0184,3328.9343,3545.5431,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
13,26500,,,3796.3532,3978.7605,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
14,27000,,,4263.772,4446.1794,2021-01-1 08:00:00,2020-12-21 19:58:14,0,0,22800.92
