,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
1,20500,2947.8131,3177.2149,309.6924,493.2139,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
2,21000,2580.7703,2775.7618,355.5728,584.9746,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
3,21500,2236.6676,2443.1292,573.5045,791.4362,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
4,22000,1858.1546,2167.847,688.2054,917.6072,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
5,22500,1559.9322,1892.5649,1032.3081,1296.1202,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
6,23000,1307.5903,1605.8126,1192.8894,1433.7613,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
7,23500,1169.9492,1445.2313,1548.4622,1789.334,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
8,24000,963.4876,1284.6501,1777.864,2087.5564,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
9,24500,837.3166,1181.4193,2259.6077,2466.0694,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
10,25000,711.1456,1009.3679,2500.4796,2810.1721,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
11,25500,607.9148,894.667,3016.6337,3223.0953,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
12,26000,516.1541,676.7353,3326.3261,3544.2578,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
13,26500,424.3933,711.1456,3739.2493,3980.1212,2021-01-1 08:00:00,2020-12-18 12:58:09,0,0,22940.18
