,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
1,20500,2745.7452,2951.6761,,,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
2,21000,2333.8834,2539.8143,320.3369,686.4363,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
3,21500,1944.9029,2208.0368,,,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
4,22000,1624.5659,1887.6998,617.7927,903.8078,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
5,22500,1315.6696,1613.1253,812.283,1086.8575,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
6,23000,1052.5357,1338.5508,1052.5357,1349.9914,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
7,23500,846.6048,1155.5011,1338.5508,1647.4471,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
8,24000,674.9957,972.4514,1670.3283,1956.3435,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
9,24500,537.7084,823.7236,2024.9871,2299.5616,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
10,25000,,,2413.9677,2677.1016,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
11,25500,331.7775,560.5896,2837.27,3066.0821,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
12,26000,251.6933,469.0648,3272.013,3489.3845,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
13,26500,,,3718.1966,3912.6869,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
14,27000,,,4198.702,4393.1923,2021-01-1 08:00:00,2020-12-21 21:28:14,0,0,22881.21
