,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
1,20500,3768.6758,3936.1725,143.5686,275.1731,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
2,21000,3349.934,3493.5026,167.4967,334.9934,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
3,21500,2955.1203,3122.6171,311.0653,478.562,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
4,22000,2524.4146,2787.6237,382.8496,574.2744,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
5,22500,2177.4571,2464.5943,634.0946,873.3756,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
6,23000,1854.4278,2129.6009,741.7711,969.0881,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
7,23500,1639.0749,1902.284,1040.8723,1268.1893,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
8,24000,1375.8658,1698.8951,1208.3691,1519.4344,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
9,24500,1196.405,1555.3265,1639.0749,1854.4278,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
10,25000,1016.9443,1328.0096,1830.4996,2153.529,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
11,25500,873.3756,1184.441,2321.0257,2524.4146,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
12,26000,741.7711,921.2318,2584.2348,2811.5517,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
13,26500,622.1306,945.16,2955.1203,3230.2935,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
14,27000,,,,,2021-01-1 08:00:00,2020-12-19 20:58:12,0,0,23928.1
