,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
1,20500,,,,,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
2,21000,2967.6251,3179.5983,,,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
3,21500,2555.4549,2790.9807,,,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
4,22000,2190.3899,2473.0209,471.0516,753.6826,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
5,22500,1860.6538,2178.6137,671.2485,965.6558,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
6,23000,1578.0229,1884.2064,859.6692,1154.0764,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
7,23500,1307.1682,1625.128,1095.195,1389.6022,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
8,24000,1083.4187,1413.1548,1330.7208,1672.2332,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
9,24500,906.7743,1224.7342,1707.5621,1990.193,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
10,25000,789.0114,1095.195,2037.2982,2343.4817,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
11,25500,671.2485,965.6558,2414.1395,2720.323,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
12,26000,565.2619,847.8929,2826.3096,3108.9406,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
13,26500,,,3238.4798,3509.3344,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
14,27000,,,3674.2025,3933.2809,2021-01-1 08:00:00,2020-12-20 21:58:12,0,0,23552.58
