,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
1,20500,,,,,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
2,21000,3066.0549,3267.3018,,,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
3,21500,2675.3993,2900.3222,,,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
4,22000,2272.9056,2521.5047,461.684,733.9591,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
5,22500,1929.6022,2249.2295,639.2547,876.0157,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
6,23000,1609.9748,1905.9261,828.6635,1077.2626,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
7,23500,1385.0519,1681.0031,970.7201,1302.1855,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
8,24000,1100.9386,1432.404,1337.6997,1586.2987,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
9,24500,923.3679,1231.1572,1633.6509,1882.25,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
10,25000,804.9874,1171.967,1976.9544,2213.7154,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
11,25500,698.4449,923.3679,2343.9339,2568.8568,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
12,26000,509.0361,804.9874,2734.5896,2935.8364,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
13,26500,,,3066.0549,3433.0345,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
14,27000,,,3563.2531,3740.8238,2021-01-1 08:00:00,2020-12-21 01:28:12,0,0,23676.1
