,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
1,20500,,,,,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
2,21000,2898.6154,3121.5858,,,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
3,21500,2534.8216,2769.5273,,,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
4,22000,2159.2924,2440.9393,516.3525,809.7347,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
5,22500,1830.7045,2124.0866,692.3818,985.7639,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
6,23000,1549.0576,1865.9103,891.8817,1185.2638,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
7,23500,1290.8813,1595.9988,1103.1168,1443.4401,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
8,24000,1126.5874,1466.9106,1466.9106,1971.5279,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
9,24500,962.2934,1302.6166,1795.4986,2135.8219,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
10,25000,809.7347,1138.3226,2159.2924,2476.1451,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
11,25500,692.3818,997.4992,2523.0863,2839.939,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
12,26000,586.7643,891.8817,2910.3507,3368.0268,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
13,26500,,,3332.8209,3614.4678,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
14,27000,,,3767.0265,4036.938,2021-01-1 08:00:00,2020-12-20 05:28:12,0,0,23470.57
