,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3557.0762,3708.6893,,,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
1,20500,3113.8995,3300.5002,,,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
2,21000,2694.0479,2892.3112,221.5884,524.8145,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
3,21500,2274.1963,2507.4472,,,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
4,22000,1889.3323,2145.9083,,,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
5,22500,1539.4559,1807.6945,606.4523,886.3534,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
6,23000,1224.5672,1516.1309,781.3905,1084.6167,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
7,23500,991.3163,1294.5425,1084.6167,1317.8676,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
8,24000,793.0531,1084.6167,1341.1927,1644.4188,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
9,24500,629.7774,909.6785,1691.069,1959.3076,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
10,25000,501.4894,769.728,2052.6079,2297.5214,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
11,25500,384.864,641.44,2437.4719,2694.0479,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
12,26000,303.2262,536.4771,2857.3235,3090.5744,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
13,26500,,,3300.5002,3510.426,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
14,27000,,,3755.3395,3941.9402,2021-01-1 08:00:00,2020-12-22 17:58:15,0,0,23325.09
