,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
1,20500,3010.464,3229.6166,288.3586,461.3738,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
2,21000,2641.365,2825.9145,322.9617,542.1142,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
3,21500,2283.8003,2491.4185,530.5799,738.1981,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
4,22000,1903.1669,2203.0599,645.9233,865.0759,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
5,22500,1603.274,1926.2356,968.885,1234.1749,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
6,23000,1349.5184,1637.877,1130.3658,1372.5871,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
7,23500,1199.5719,1464.8618,1476.3962,1718.6174,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
8,24000,980.4193,1303.381,1707.0831,2018.5104,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
9,24500,853.5415,1199.5719,2179.9912,2387.6094,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
10,25000,715.1294,1015.0224,2422.2125,2722.1054,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
11,25500,611.3203,911.2133,2929.7236,3125.8075,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
12,26000,519.0455,680.5264,3241.1509,3448.7692,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
13,26500,426.7708,715.1294,3656.3874,3898.6086,2021-01-1 08:00:00,2020-12-19 00:28:11,0,0,23068.69
