,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3686.1386,3827.0102,,,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
1,20500,,,,,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
2,21000,2805.6915,3005.2595,199.568,493.0504,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
3,21500,2383.0769,2606.1235,,,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
4,22000,1995.6802,2242.2053,,,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
5,22500,1643.5013,1901.7658,563.4862,833.4899,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
6,23000,1314.801,1596.5441,727.8363,1021.3187,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
7,23500,1068.2758,1361.7582,1021.3187,1244.3653,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
8,24000,856.9685,1162.1902,1267.8439,1573.0655,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
9,24500,680.8791,974.3615,1596.5441,1878.2872,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
10,25000,540.0076,821.7507,1960.4623,2206.9875,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
11,25500,422.6146,692.6184,2336.1197,2606.1235,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
12,26000,328.7003,575.2255,2758.7343,2993.5202,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
13,26500,,,3193.0882,3416.1348,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
14,27000,,,3639.1815,3838.7495,2021-01-1 08:00:00,2020-12-22 18:28:14,0,0,23478.59
