,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3163.4508,3323.3364,,,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
1,20500,2695.2144,2900.7816,,,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
2,21000,2284.08,2523.9084,342.612,708.0648,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
3,21500,1930.0476,2192.7168,479.6568,742.326,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
4,22000,1598.856,1850.1048,650.9628,947.8932,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
5,22500,1301.9256,1610.2764,845.1096,1119.1992,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
6,23000,1039.2564,1324.7664,1084.938,1370.448,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
7,23500,833.6892,1142.04,1404.7092,1678.7988,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
8,24000,673.8036,970.734,1713.06,2009.9904,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
9,24500,536.7588,810.8484,2112.774,2364.0228,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
10,25000,,,2512.488,2752.3164,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
11,25500,331.1916,559.5996,2866.5204,3106.3488,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
12,26000,251.2488,468.2364,3323.3364,3551.7444,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
13,26500,,,3780.1524,3997.14,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
14,27000,,,4248.3888,4442.5356,2021-01-1 08:00:00,2020-12-21 17:28:14,0,0,22840.8
