,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
1,20500,,,,,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
2,21000,3092.897,3282.4999,,,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
3,21500,2689.9909,2903.2941,,,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
4,22000,2322.6353,2607.0396,450.3068,734.7112,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
5,22500,1967.1299,2227.8338,592.509,853.213,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
6,23000,1647.175,1931.5793,793.9621,1102.0667,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
7,23500,1386.4711,1670.8754,959.8646,1327.2202,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
8,24000,1232.4187,1528.6732,1339.0703,1777.527,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
9,24500,1019.1155,1350.9205,1623.4747,1955.2797,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
10,25000,865.0631,1208.7184,1967.1299,2298.9349,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
11,25500,746.5613,1066.5162,2334.4855,2654.4403,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
12,26000,651.7599,936.1642,2749.2418,3057.3464,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
13,26500,556.9585,853.213,3152.1479,3448.4024,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
14,27000,,,3590.6045,3863.1587,2021-01-1 08:00:00,2020-12-20 08:58:12,0,0,23700.36
