,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
1,20500,,,,,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
2,21000,3011.9771,3212.7756,,,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
3,21500,2598.5685,2811.1787,,,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
4,22000,2208.7832,2468.6401,448.8437,720.5122,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
5,22500,1830.8096,2102.4782,566.9604,980.369,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
6,23000,1511.8944,1783.5629,744.1355,980.369,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
7,23500,1252.0375,1547.3294,1003.9924,1204.7908,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
8,24000,980.369,1299.2843,1192.9792,1523.7061,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
9,24500,838.6289,1157.5442,1511.8944,1830.8096,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
10,25000,685.0772,980.369,1854.433,2149.7248,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
11,25500,555.1487,850.4406,2220.5949,2504.0751,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
12,26000,448.8437,732.3239,2610.3802,2893.8604,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
13,26500,,,3023.7888,3283.6457,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
14,27000,,,3460.8208,3708.866,2021-01-1 08:00:00,2020-12-21 09:28:12,0,0,23623.35
