,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
1,20500,2875.5727,3104.702,297.8681,481.1715,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
2,21000,2508.9658,2692.2693,343.6939,561.3668,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
3,21500,2165.2719,2371.4883,561.3668,767.5832,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
4,22000,1787.2085,2085.0766,675.9314,905.0607,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
5,22500,1500.7969,1821.5779,1019.6254,1271.6676,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
6,23000,1248.7547,1535.1663,1180.0159,1420.6017,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
7,23500,1099.8206,1363.3193,1535.1663,1775.7521,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
8,24000,893.6043,1214.3853,1775.7521,2073.6202,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
9,24500,779.0396,1111.2771,2256.9236,2451.6835,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
10,25000,653.0185,939.4301,2508.9658,2829.7469,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
11,25500,549.9103,836.3219,3024.5068,3207.8102,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
12,26000,469.7151,618.6491,3345.2878,3540.0477,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
13,26500,378.0633,653.0185,3757.7205,3986.8498,2021-01-1 08:00:00,2020-12-19 08:28:10,0,0,22912.93
