,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
1,20500,3321.6771,3509.4751,199.5354,340.3839,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
2,21000,2934.3438,3086.9296,223.0101,410.8081,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
3,21500,2547.0104,2723.071,399.0708,586.8688,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
4,22000,2147.9396,2417.8993,492.9698,692.5051,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
5,22500,1819.2931,2124.4649,774.6668,1021.1516,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
6,23000,1525.8588,1807.5558,915.5153,1138.5254,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
7,23500,1349.7981,1608.0204,1232.4244,1467.1719,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
8,24000,1103.3133,1431.9598,1443.6971,1748.8689,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
9,24500,962.4648,1302.8486,1901.4548,2089.2528,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
10,25000,809.8789,1103.3133,2112.7275,2417.8993,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
11,25500,680.7678,974.2021,2617.4346,2816.97,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
12,26000,575.1314,739.4546,2910.869,3122.1418,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
13,26500,469.495,762.9294,3309.9397,3556.4246,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
14,27000,,,,,2021-01-1 08:00:00,2020-12-20 02:58:12,0,0,23474.75
