,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
1,20500,,,,,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
2,21000,3121.8113,3311.7314,,,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
3,21500,2741.9712,2931.8912,,,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
4,22000,2350.261,2635.1411,439.1902,724.0703,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
5,22500,1994.1608,2255.301,581.6302,842.7704,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
6,23000,1673.6707,1958.5508,771.5503,1080.1705,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
7,23500,1376.9206,1697.4107,937.7304,1317.5706,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
8,24000,1258.2205,1554.9707,1317.5706,1804.2408,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
9,24500,1032.6904,1376.9206,1602.4507,1934.8108,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
10,25000,890.2504,1222.6105,1946.6808,2279.041,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
11,25500,759.6803,1080.1705,2302.781,2623.2711,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
12,26000,664.7203,961.4704,2718.2311,3026.8513,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
13,26500,,,3121.8113,3418.5614,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
14,27000,,,3549.1315,3834.0116,2021-01-1 08:00:00,2020-12-20 08:28:12,0,0,23740.01
