,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
1,20500,2707.885,2902.1214,,,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
2,21000,2285.135,2513.6485,319.9189,674.1148,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
3,21500,1896.6621,2159.4526,445.6013,696.9662,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
4,22000,1553.8918,1828.108,582.7094,868.3513,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
5,22500,1245.3986,1531.0405,788.3716,1096.8648,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
6,23000,994.0337,1279.6756,1028.3107,1313.9526,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
7,23500,799.7973,1096.8648,1325.3783,1622.4458,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
8,24000,628.4121,914.054,1668.1485,1942.3648,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
9,24500,502.7297,776.9459,2022.3445,2296.5607,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
10,25000,,,2410.8174,2673.608,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
11,25500,308.4932,537.0067,2833.5674,3062.0809,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
12,26000,228.5135,445.6013,3279.1687,3484.8309,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
13,26500,,,3736.1957,3941.8579,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
14,27000,,,4227.4998,4410.3106,2021-01-1 08:00:00,2020-12-22 06:28:14,0,0,22851.35
