,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
1,20500,3757.6192,3925.1563,143.6033,275.2396,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
2,21000,3350.7432,3494.3465,167.5372,323.1074,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
3,21500,2955.8342,3111.4044,311.1404,478.6776,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
4,22000,2525.0243,2776.3301,370.9751,562.4462,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
5,22500,2166.0161,2465.1896,634.2478,861.6197,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
6,23000,1854.8757,2130.1153,741.9503,957.3552,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
7,23500,1651.4377,1902.7435,1029.1568,1256.5287,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
8,24000,1376.1981,1699.3055,1196.694,1507.8344,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
9,24500,1196.694,1555.7022,1627.5038,1842.9088,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
10,25000,1017.1899,1328.3303,1818.9749,2142.0823,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
11,25500,873.5866,1184.7271,2297.6525,2513.0574,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
12,26000,741.9503,921.4544,2560.9252,2800.264,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
13,26500,610.3139,933.4213,2943.8672,3207.1399,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
14,27000,,,,,2021-01-1 08:00:00,2020-12-19 22:58:12,0,0,23933.88
