,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,4027.5049,4146.6619,,,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
1,20500,3574.7085,3717.6968,,,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
2,21000,,,142.9883,405.1336,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
3,21500,2692.9471,2883.5982,,,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
4,22000,2287.8134,2502.2959,,,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
5,22500,1906.5112,2144.8251,,,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
6,23000,1537.1247,1811.1856,595.7848,834.0987,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
7,23500,1286.8951,1537.1247,798.3516,1072.4126,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
8,24000,1036.6655,1286.8951,1060.4969,1358.3892,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
9,24500,834.0987,1096.2439,1346.4735,1656.2816,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
10,25000,667.2789,953.2556,1680.113,1930.3426,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
11,25500,524.2906,798.3516,2061.4152,2311.6448,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
12,26000,393.2179,655.3632,2406.9704,2669.1157,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
13,26500,,,2859.7668,3086.165,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
14,27000,,,3300.6475,3527.0457,2021-01-1 08:00:00,2020-12-23 01:28:15,0,0,23831.39
