,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3909.1091,4027.5669,,,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
1,20500,3447.1234,3601.1186,,,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
2,21000,3008.8294,3186.5162,153.9952,426.4483,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
3,21500,2582.3811,2771.9137,,,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
4,22000,2191.4702,2404.6944,,,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
5,22500,1812.4051,2049.3208,,,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
6,23000,1445.1858,1705.793,639.6724,888.4339,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
7,23500,1196.4243,1421.4942,852.8965,1125.3496,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
8,24000,959.5086,1208.2701,1125.3496,1421.4942,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
9,24500,769.976,1030.5833,1409.6484,1705.793,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
10,25000,615.9808,900.2797,1765.022,2025.6292,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
11,25500,473.8314,746.2845,2155.9329,2392.8486,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
12,26000,355.3735,604.135,2523.1522,2760.0679,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
13,26500,,,2961.4463,3186.5162,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
14,27000,,,3411.5861,3636.656,2021-01-1 08:00:00,2020-12-23 01:58:15,0,0,23691.57
