,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
1,20500,2899.4837,3128.6919,309.4311,492.7976,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
2,21000,2544.211,2727.5776,355.2727,573.0205,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
3,21500,2188.9383,2406.6861,573.0205,779.3079,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
4,22000,1822.2052,2120.1759,687.6246,916.8328,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
5,22500,1524.2345,1856.5864,1031.4369,1283.5659,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
6,23000,1272.1055,1570.0762,1191.8826,1432.5513,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
7,23500,1134.5806,1398.17,1547.1554,1787.824,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
8,24000,928.2932,1249.1847,1776.3636,2085.7946,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
9,24500,813.6891,1146.041,2269.1612,2463.9882,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
10,25000,676.1642,974.1349,2509.8298,2819.2609,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
11,25500,573.0205,870.9912,3025.5482,3220.3752,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
12,26000,492.7976,653.2434,3346.4397,3552.7271,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
13,26500,401.1144,687.6246,3759.0145,3988.2227,2021-01-1 08:00:00,2020-12-18 21:58:10,0,0,22920.82
